1351	693.329570	737.508863	767.611803	857.944000	998.590269	1068.054694	1260.022748	1315.648776	1448.270707	1498.212018	1592.833734	1699.797471	1759.995901	1891.575886	1972.597234	2654.835620	2883.380563	2935.989908	3191.256033	3331.426724	3872.696782	4137.143494	4491.452428	4920.868975
1352	690.555016	734.802024	764.624404	854.382149	994.247753	1057.983295	1255.316662	1311.517215	1443.011220	1492.782743	1587.047054	1693.494129	1753.730526	1884.518044	1964.851072	2644.860545	2869.985889	2923.500000	3173.527419	3318.961021	3803.902537	4211.529167	4508.161292	4895.938540
1353	687.931186	731.694534	761.549226	850.757968	990.011916	1054.529178	1250.273161	1305.492446	1436.622281	1486.394416	1580.358604	1685.512529	1746.258070	1876.491620	1956.407366	2633.169225	2858.179691	2923.500000	3149.500000	3303.947459	3787.081054	4192.047944	4490.108762	4872.122267
1354	686.183844	730.081802	759.707472	847.914621	987.500000	1052.055611	1247.319751	1302.878297	1430.499828	1483.181755	1577.212853	1679.549334	1741.805372	1872.126750	1958.593954	2627.547634	2833.500000	2928.053596	3149.500000	3296.238801	3783.750000	4179.421340	4487.500000	4865.244354
1355	681.792691	725.249727	757.500000	847.500000	1002.167673	1044.631679	1239.065703	1300.102075	1441.345261	1479.000000	1567.344206	1675.500000	1734.000000	1860.076033	1991.000000	2611.014081	2833.681730	2986.500000	3149.500000	3274.508305	3783.967085	4151.189264	4487.500000	4833.401955
1356	676.000000	744.000000	766.226867	863.350534	1017.092958	1037.500000	1257.963541	1313.071653	1454.517310	1495.039859	1590.858888	1700.900522	1756.955567	1889.056186	1989.524111	2651.180329	2871.548119	2932.947785	3176.774040	3326.753286	3810.374919	4138.654845	4518.843726	4832.155331
1357	689.824790	733.798383	763.624110	856.148427	989.224240	1050.372333	1255.163572	1309.969755	1443.928800	1495.153755	1588.930535	1694.781459	1757.204804	1884.043855	1972.284106	2643.941004	2887.783154	2925.416269	3179.241778	3317.301201	3809.583612	4208.699490	4503.645829	4903.101316
1358	700.600287	738.166657	767.707652	858.184159	998.132028	1072.499999	1260.363665	1316.486970	1449.522427	1498.374274	1593.638289	1701.158008	1760.594327	1892.314921	1973.847793	2655.635040	2882.817660	2936.800539	3192.101355	3332.674833	3819.084361	4233.291193	4528.681628	4920.602104
1359	695.096951	739.634846	769.626051	860.248852	1003.561881	1072.499999	1262.916298	1319.179698	1452.239122	1502.031255	1597.159935	1703.801765	1764.848519	1896.483591	1977.650951	2661.656269	2892.187871	2943.827817	3201.149081	3340.086742	3828.577817	4242.440353	4637.078387	4936.041792
1360	695.728875	740.232647	770.339799	860.742114	1001.766439	1072.500000	1264.516332	1320.596088	1453.408562	1503.368167	1598.528524	1705.617890	1766.184646	1898.219190	1979.395239	2664.023092	2893.933303	2946.400130	3204.305893	3342.667753	3832.075088	4246.429166	4641.532298	4938.452702
1361	696.327825	740.567996	770.674020	861.635304	993.936462	1071.260151	1265.324820	1320.671975	1453.943792	1503.771979	1598.797289	1706.378018	1766.961783	1899.136492	1980.583048	2664.572781	2896.326715	2947.748369	3205.492213	3344.179219	3832.501998	4249.667699	4657.125404	4941.016902
1362	696.161765	740.751855	770.957395	861.510443	1002.627722	1072.500000	1265.104348	1321.777535	1454.427970	1504.473976	1599.591264	1706.726244	1767.248080	1899.452652	1981.143212	2665.568665	2896.351269	2948.430574	3205.567064	3344.951879	3834.261986	4248.773341	4640.998016	4943.136828
1363	696.368816	740.844215	771.045852	861.309395	1002.211839	1072.499999	1265.226352	1321.331736	1454.855870	1504.878095	1599.718255	1707.184330	1767.364438	1899.845992	1981.475296	2665.944323	2896.429666	2949.141313	3206.129824	3345.528761	3835.241455	4249.234345	4628.077350	4941.632379
1364	696.518364	740.932734	771.182223	861.954026	1003.536826	1072.500000	1265.437492	1322.052652	1454.850317	1504.817009	1599.864967	1707.397374	1767.987176	1900.021551	1981.504834	2666.273782	2896.500000	2949.201538	3206.790369	3345.809171	3835.356439	4249.764489	4648.275291	4942.552947
1365	677.122485	743.703448	757.500000	875.441576	1003.382180	1037.500000	1239.000000	1299.000000	1471.000000	1479.000000	1564.000000	1675.500000	1734.000000	1858.500000	1991.000000	2611.000000	2872.196248	2986.500000	3235.967546	3272.500000	3801.313538	4143.219606	4650.952971	4877.958396
1366	679.926094	716.143908	757.500000	876.622927	1003.221626	1039.326817	1239.000000	1299.342921	1471.000000	1479.000000	1564.000000	1682.389979	1734.000000	1858.500000	1991.000000	2611.000000	2882.539944	2970.839229	3231.392660	3272.500000	3783.755286	4139.865969	4662.500000	4893.054186
1367	699.829571	744.000000	774.883940	866.000959	1008.531389	1071.310265	1271.558343	1328.473975	1461.818325	1512.203344	1606.000000	1715.883767	1776.000000	1909.906623	1991.000000	2680.325517	2896.500000	2964.993588	3213.783540	3364.357518	3787.281380	4136.000000	4579.180514	4893.105324
1368	699.763367	744.000000	774.840914	865.897875	1007.929481	1072.500000	1271.318481	1328.185611	1461.754577	1512.251537	1606.000000	1715.450423	1776.000000	1909.531226	1991.000000	2679.883988	2896.500000	2964.778383	3213.293588	3363.700783	3791.034750	4136.000018	4578.123501	4897.785298
1369	699.763367	744.000000	774.840914	865.897875	1007.929481	1072.500000	1271.318481	1328.185611	1461.754577	1512.251537	1606.000000	1715.450423	1776.000000	1909.531226	1991.000000	2679.883988	2896.500000	2964.778383	3213.293588	3363.700783	3791.034750	4136.000018	4578.123501	4897.785298
1370	699.763367	744.000000	774.840914	865.897875	1007.929481	1072.500000	1271.318481	1328.185611	1461.754577	1512.251537	1606.000000	1715.450423	1776.000000	1909.531226	1991.000000	2679.883988	2896.500000	2964.778383	3213.293588	3363.700783	3791.034750	4136.000018	4578.123501	4897.785298
1371	699.763367	744.000000	774.840914	865.897875	1007.929481	1072.500000	1271.318481	1328.185611	1461.754577	1512.251537	1606.000000	1715.450423	1776.000000	1909.531226	1991.000000	2679.883988	2896.500000	2964.778383	3213.293588	3363.700783	3791.034750	4136.000018	4578.123501	4897.785298
1372	701.547565	744.000000	776.858849	867.924023	1010.582765	1072.500000	1274.626076	1331.817059	1465.554799	1516.490155	1606.000000	1719.544050	1758.331425	1914.133146	1991.000000	2686.217084	2896.500000	2972.462018	3218.672076	3373.667459	3864.495204	4154.218420	4585.975787	4862.221317
1380	676.517298	744.000000	757.500000	863.405539	1009.168811	1037.500000	1243.435621	1299.000000	1471.000000	1480.484465	1564.000000	1675.500000	1747.650548	1858.500000	1991.000000	2611.000000	2880.566108	2969.311487	3240.500000	3272.500000	3783.750000	4137.324062	4487.500000	4860.001230
1381	693.163606	737.306318	767.470684	857.574522	998.482722	1060.934693	1259.244204	1315.619028	1447.879595	1497.482549	1592.144875	1698.636360	1759.215006	1890.748054	1971.524633	2652.955353	2881.284008	2934.302704	3188.218116	3329.750959	3816.271545	4226.840055	4525.126730	4917.413050
1382	693.488823	737.793363	767.870526	858.124430	999.227756	1063.303365	1259.766427	1316.619273	1448.467822	1498.279762	1593.085960	1699.662414	1759.978301	1891.686959	1972.670573	2653.985601	2882.951077	2936.074935	3190.776386	3331.306281	3818.573870	4228.356907	4526.115167	4921.439407
1383	693.864517	737.995990	768.180646	858.315867	1000.116380	1072.500000	1260.535098	1316.629032	1448.901471	1498.830128	1593.305987	1699.901182	1760.324762	1892.102122	1973.025792	2654.460721	2884.429243	2936.467080	3191.113443	3332.215214	3819.255847	4229.125985	4526.547201	4924.599430
1384	692.280530	736.328886	766.385373	856.379626	996.901973	1058.482887	1257.222390	1314.344428	1445.940917	1495.470761	1589.880151	1696.375583	1757.181843	1888.217606	1969.173438	2649.105784	2876.568036	2929.609489	3182.649401	3325.067147	3811.670074	4219.410843	4517.494059	4909.795704
1385	684.523952	728.013622	758.082211	847.500000	987.500000	1048.356577	1242.804712	1299.354796	1446.653382	1479.666513	1571.617785	1675.500000	1736.137716	1867.571314	1949.000000	2622.149573	2842.941815	2959.173594	3149.500000	3286.855063	3783.750000	4171.591843	4487.500000	4846.077998
1388	679.725226	716.000000	758.650617	861.483926	988.777970	1049.894929	1239.000033	1299.148765	1455.424315	1481.684983	1579.906630	1675.500023	1738.528129	1868.379937	1949.001532	2624.600888	2836.437021	2952.871788	3152.366348	3293.459462	3840.422634	4175.537062	4488.728452	4844.999016
1389	696.863879	741.615177	771.693594	862.171929	1003.362487	1072.500000	1266.697496	1323.009584	1456.100840	1506.065115	1601.385043	1709.165268	1769.644852	1901.900108	1983.753489	2670.634533	2896.500000	2952.185377	3210.251411	3349.778077	3838.948471	4259.311857	4559.633752	4844.215236
1390	697.133255	741.734971	771.914681	862.396537	1003.465929	1072.500000	1266.544580	1323.029404	1456.365636	1506.227224	1601.336355	1709.299517	1769.965153	1901.833521	1983.822687	2669.353196	2896.500000	2952.512681	3209.350737	3349.601392	3839.825082	4256.738043	4557.426479	4831.977928
1391	691.629249	736.507643	766.124793	854.791788	996.832756	1058.856334	1258.513208	1314.140301	1445.785012	1497.399578	1593.375199	1698.429129	1758.271011	1888.868095	1973.732291	2651.572565	2882.783192	2940.360779	3186.690594	3325.989606	3816.668242	4222.154646	4524.383700	4842.352587
1392	684.389745	728.501071	758.307832	847.500000	987.500000	1047.321280	1243.804187	1301.494812	1429.000000	1512.076325	1573.878450	1690.948266	1736.133753	1868.334521	1975.383795	2622.872590	2896.500000	2944.516954	3149.500000	3289.699440	3791.381788	4167.990239	4532.101747	4850.446540
1393	697.233188	742.037667	772.433429	863.178124	1003.388157	1072.500000	1267.587141	1324.403200	1457.734622	1507.545126	1602.013716	1710.991595	1773.040289	1903.068898	1988.105868	2669.895880	2896.500000	2955.691165	3208.618751	3351.910284	3842.470017	4255.623086	4514.597752	4833.295807
1394	699.765365	744.000000	774.794434	865.572801	1007.307760	1072.500000	1271.456976	1328.350054	1461.828644	1512.243195	1606.000000	1715.637988	1776.000000	1909.166646	1991.000000	2679.265396	2896.500000	2964.433889	3211.146672	3362.416804	3855.086433	4276.227416	4575.777360	4831.500000
1395	700.001817	744.000000	775.064681	865.928091	1007.953832	1072.500000	1271.987154	1329.475339	1462.309286	1512.550643	1606.000000	1716.277571	1776.000000	1909.794777	1991.000000	2680.294793	2896.500000	2965.424445	3211.556871	3363.597690	3856.600422	4277.787333	4578.181683	4831.500000
1396	700.476311	744.000000	775.135828	865.855206	1006.774504	1041.840170	1272.319161	1337.169122	1462.439308	1512.681917	1606.000000	1716.085882	1776.000000	1909.896448	1991.000000	2680.840692	2896.500000	2965.477920	3210.465029	3363.604886	3855.626186	4278.556552	4577.811437	4832.330246
1397	698.756788	743.484666	773.666550	864.297600	1006.197265	1072.500000	1269.787761	1326.554199	1460.058969	1510.303107	1604.953747	1713.506491	1776.000000	1906.572001	1990.236108	2675.704960	2896.500000	2961.974667	3212.126329	3357.873405	3850.256187	4269.203284	4570.720400	4964.186665
1399	696.917160	741.372273	771.624797	862.112485	1003.707130	1072.500000	1266.395954	1322.795270	1455.898722	1505.773520	1600.823532	1708.689398	1769.233191	1901.081641	1982.979619	2667.858965	2896.500000	2951.347902	3206.598201	3348.096661	3838.183149	4254.188081	4555.846794	4946.719190
1400	696.018883	740.440831	770.656933	860.924298	1001.779166	1072.500000	1264.575065	1320.910538	1453.853941	1503.728968	1598.990579	1706.076345	1766.363059	1898.587658	1980.512169	2664.291735	2894.625053	2947.372927	3202.811960	3343.709642	3833.003883	4246.850318	4547.794554	4940.835373
1401	695.941494	740.312336	770.550180	860.941017	1002.479405	1072.499999	1264.735226	1320.865287	1453.563314	1503.661685	1598.524706	1705.829347	1765.992409	1898.185055	1979.925542	2663.674818	2894.625775	2946.625240	3202.176832	3343.092300	3832.052738	4246.647281	4545.953570	4940.072729
1402	695.265032	739.576361	769.799129	860.215170	1000.486001	1072.499997	1262.955619	1319.298937	1452.158383	1502.028783	1597.056581	1704.339309	1764.473969	1896.359053	1977.834141	2661.213957	2891.914792	2943.809603	3198.998581	3339.969515	3828.361079	4241.430757	4542.456379	4933.581030
1403	696.419905	741.038249	771.108633	861.233598	1002.351980	1072.500000	1265.854564	1323.468067	1455.580133	1506.253396	1600.638250	1708.460670	1776.000000	1900.932936	1991.000000	2667.554563	2896.500000	2957.304717	3203.747139	3348.994665	3839.144495	4251.530759	4555.724255	4954.341906
1404	699.621264	744.000000	774.537261	865.274267	1006.692247	1072.500000	1270.820244	1327.352345	1461.140871	1511.525799	1606.000000	1714.952737	1776.000000	1908.255603	1990.479784	2678.063951	2896.500000	2962.897888	3211.319265	3360.869353	3853.235295	4274.216482	4574.776347	4967.725683
1405	699.725463	744.000000	774.746846	865.524198	1007.744997	1072.500000	1271.197483	1328.078510	1461.297578	1511.825704	1606.000000	1715.157691	1776.000000	1908.748102	1990.983270	2678.516550	2896.500000	2963.451306	3210.666376	3361.585635	3854.163742	4274.585961	4575.309299	4969.121559
1406	699.762042	744.000000	774.724561	865.652326	1007.253022	1072.500000	1270.866504	1327.779427	1461.433269	1511.784931	1606.000000	1715.341310	1776.000000	1908.776747	1990.837703	2678.452557	2896.500000	2963.596942	3211.118808	3361.796858	3854.358208	4275.108790	4575.993183	4968.661344
1407	699.694196	744.000000	774.688149	865.551785	1007.499087	1072.500000	1271.185357	1327.433718	1461.454560	1511.689669	1606.000000	1715.314844	1776.000000	1908.673468	1991.000000	2678.457726	2896.500000	2963.462797	3212.230087	3361.535719	3854.028722	4275.145020	4575.614478	4968.294211
1408	699.176718	743.708540	773.959121	864.779198	1005.788863	1072.500000	1270.062078	1326.564298	1460.146013	1510.502370	1606.000000	1713.925720	1776.000000	1907.114476	1989.406591	2676.250085	2896.500000	2961.220762	3212.463100	3358.611610	3850.807034	4271.188457	4572.082383	4964.821602
1411	692.444158	736.724302	766.851864	856.915452	996.699216	1061.073448	1258.209396	1314.296511	1446.921680	1496.272807	1591.153332	1697.767870	1757.674230	1889.168675	1970.246444	2651.401706	2879.154212	2932.159103	3182.813765	3327.752842	3813.685782	4224.412723	4523.479029	4952.516152
1412	692.262959	736.617513	766.696300	856.936532	996.865801	1054.991696	1257.951572	1314.238689	1446.303759	1495.731636	1590.703269	1697.218718	1756.935784	1888.680864	1969.493834	2650.409845	2878.229743	2931.355020	3180.951595	3326.794718	3812.605950	4222.432026	4523.476868	4955.076953
1413	692.345115	736.557004	766.705772	856.555301	995.879175	1055.878042	1257.869875	1312.756750	1446.218630	1495.607309	1590.803099	1697.471825	1756.963172	1888.595396	1969.312582	2650.929256	2877.797159	2931.530565	3181.573434	3326.849562	3812.300544	4222.312416	4561.085959	4958.171796
1414	691.989053	736.339260	766.497974	856.579453	996.795444	1059.069340	1257.450220	1313.685049	1445.875903	1495.381121	1590.107780	1696.565052	1756.667335	1888.077791	1968.816535	2649.431897	2877.131686	2930.118949	3179.560307	3325.588636	3810.946187	4220.859137	4521.524693	4945.929214
1415	692.011820	736.213880	766.342589	856.567138	996.746947	1058.317377	1257.450934	1313.255028	1445.576273	1495.126176	1589.830529	1696.303603	1756.233466	1887.759874	1968.476342	2649.107486	2876.967804	2929.644997	3178.649035	3325.182986	3810.329279	4220.514123	4519.468054	4910.359772
1416	688.484659	732.500195	762.439800	851.888705	991.806806	1054.772518	1250.994628	1306.391798	1437.821277	1487.774654	1582.030794	1687.076054	1747.069306	1878.463813	1958.095683	2636.005532	2860.229666	2923.500000	3149.500000	3308.375606	3790.214666	4195.704662	4496.326090	4883.005362
1417	690.959923	735.054787	765.095447	855.088142	994.642254	1056.915414	1255.667281	1311.362924	1443.230761	1492.796338	1587.540398	1693.519848	1753.379792	1884.886027	1965.491404	2645.128597	2872.020132	2925.142435	3170.105534	3320.247314	3804.617298	4213.189384	4512.276318	4903.101408
1418	690.882124	735.102350	765.123916	855.086955	995.389077	1056.915434	1255.604908	1311.500281	1443.292450	1492.837714	1587.382132	1693.416257	1753.572858	1884.926891	1965.569191	2645.147019	2871.891269	2925.134722	3170.619049	3320.325778	3804.626635	4213.643220	4512.442598	4904.000419
1419	691.034689	735.158561	765.245783	855.165765	994.969399	1057.545014	1255.580132	1311.588980	1443.509838	1493.106057	1587.555803	1693.775226	1753.790445	1885.159632	1965.809854	2645.401950	2872.318197	2925.470764	3171.521446	3320.708481	3805.493840	4214.008119	4513.082955	4904.346508
